id,name,state_id,in_state_tuition,out_state_tuition,acceptance_rate,designation,size,midpoint_ACT,midpoint_SAT,school_site
475194,Aesthetic Science Institute,32,,,,3,66,,,www.aestheticscienceinstitute.edu
475200,Elaine Sterling Institute,10,,,,3,167,,,www.elainesterling.com
475255,Wade Gordon Hairdressing Academy,43,,,,3,97,,,www.wadegordonacademy.com
475273,Mitsu Sato Hair Academy,16,,,,3,54,,,www.mitsusatohairacademy.com
475282,SAE Institute of Technology-Los Angeles,5,,,,3,259,,,usa.sae.edu
475291,Florida Vocational Institute,9,,,,3,106,,,www.fvi.edu
475325,SAE Institute of Technology-Atlanta,10,,,,3,374,,,www.usa.sae.edu
475352,Academy di Firenze,12,,,,3,12,,,academydifirenze.com
475370,SAE Institute of Technology-Miami,9,,,,3,94,,,usa.sae.edu/campuses/miami/
475389,Colorado State University-Global Campus,6,,,,1,6506,,,csuglobal.edu
475404,Paul Mitchell the School-Overland Park,16,,,,3,180,,,overlandpark.paulmitchell.edu/
475413,Medspa Academies,44,,,,3,140,,,www.nima.edu/
475431,Brighton Institute of Cosmetology,22,,,,3,56,,,www.brightoninstitute.net
475459,West Coast University-Dallas,43,25425,25425,0.1111,3,428,,,westcoastuniversity.edu/
475468,National American University-Bellevue,27,13503,13503,,3,189,,,www.national.edu/locations/campuses/bellevue/
475477,National American University-Burnsville,23,13503,13503,,3,182,,,www.national.edu/campuses/burnsville
475486,National American University-Mesquite,43,13503,13503,,3,203,,,www.national.edu/campuses/mesquite
475495,Empire Beauty School-Savannah,10,,,,3,151,,,www.empire.edu
475501,Ogle School Hair Skin Nails-Denton,43,,,,3,103,,,www.ogleschool.com
475510,Empire Beauty School-West Greensboro,33,,,,3,143,,,www.empire.edu
475529,California College San Diego,5,16968,16968,,2,322,,,www.cc-sd.edu
475538,Old Town Barber College-Topeka,16,,,,3,17,,,midwestbarbercollege.com
475547,Jolie Hair and Beauty Academy-Northfield,30,,,,3,200,,,www.jolieacademy.com
475556,Bellus Academy,16,,,,3,216,,,www.bellusacademy.edu
475565,Leon Studio One School of Hair Design & Career Training Center,32,,,,3,18,,,leonstudioone.com
475574,ITT Technical Institute-Philadelphia,38,18048,18048,0.8415,3,777,,,www.itt-tech.edu
475583,ITT Technical Institute-Marlton,30,18048,18048,0.9694,3,383,,,www.itt-tech.edu
475592,ITT Technical Institute-Germantown,49,,,,3,4,,,www.itt-tech.edu
475608,ITT Technical Institute-Southfield,22,,,,3,36,,,www.itt-tech.edu
475617,ITT Technical Institute-West Palm Beach,9,18048,18048,0.6842,3,346,,,www.itt-tech.edu
475626,ITT Technical Institute-Deerfield Beach,9,,,,3,16,,,www.itt-tech.edu
475635,ITT Technical Institute-Indianapolis East,14,18048,18048,0.9264,3,288,,,www.itt-tech.edu
475644,ITT Technical Institute-Douglasville,10,18048,18048,0.8121,3,171,,,www.itt-tech.edu
475653,ITT Technical Institute-Overland Park,16,18048,18048,0.8193,3,190,,,www.itt-tech.edu
475662,ITT Technical Institute-West Chester,35,,,,3,14,,,www.itt-tech.edu
475680,Pennsylvania State University-World Campus,38,13516,13516,0.5808,1,5736,25,1040,www.worldcampus.psu.edu/
475699,Medical Career Institute,30,,,0.6522,3,60,,,www.mcinj.edu
475705,Advance Beauty Techs Academy,5,,,,3,50,,,WWW.ABT-ACADEMY.NET
475714,Montage Academy,6,,,,3,52,,,longspeakacademy.com
475732,Brand College,5,,,0.8,3,59,,,brandcollege.edu
475741,Hinton Barber and Beauty College,5,,,,3,57,,,hintonbarberbeauty.com
475750,Advanced Career Institute,5,,,,3,253,,,www.advanced.edu
475839,Digital Film Academy,32,,,,3,88,,,www.digitalfilmacademy.edu
475866,MyComputerCareer.com-Raleigh,33,,,,3,353,,,www.mycomputercareer.edu
476063,Kaplan University-Augusta Campus,19,10710,10710,,3,472,,,www.kaplanuniversity.edu/augusta-maine.aspx
476090,South University-Austin,43,16360,16360,,3,217,,,www.southuniversity.edu
476106,South University-Cleveland,35,16360,16360,,3,319,,,www.southuniversity.edu/cleveland.aspx
476115,Bryant & Stratton College-Online,32,13533,13533,,3,2574,,,www.bryantstratton.edu
476124,Virginia College-Florence,40,13932,13932,,3,414,,,www.vc.edu/college/florence-south-carolina-college.cfm
476133,Ogle School Hair Skin Nails-San Antonio,43,,,,3,129,,,www.ogleschool.edu
476142,Elizabethtown College School of Continuing and Professional Studies,38,,,,2,341,,,www.etowndegrees.com/
476151,Fortis College-Cutler Bay,9,,,,3,236,,,www.fortis.edu
476160,Minnesota School of Cosmetology-Plymouth Campus,23,,,,3,76,,,www.msccollege.edu/
476179,Mercyhurst University-North East Campus,38,16900,16900,,2,933,,,northeast.mercyhurst.edu/
476230,Warner Pacific College Adult Degree Program,37,10800,10800,,2,664,,,www.warnerpacific.edu/adult-degrees/adult-degree-program
476294,Platt College-Riverside,5,14820,14820,,3,415,,,www.plattcollege.edu
476328,Savannah Law School,10,,,,3,,,,www.savannahlawschool.org/
476337,Empire Beauty School-Glen Burnie,20,,,,3,167,,,www.empire.edu
476346,Everest College-Woodbridge,46,,,,3,551,,,www.everest.edu/campus/woodbridge?
476355,Everest College-Kansas City,25,,,,3,320,,,www.everest.edu/campus/kansas_city
476382,International School of Cosmetology-Toni & Guy Hairdressing Academy,3,,,,3,64,,,toniguy.com/academy/scottsdale_beauty_school/default.aspx
476391,InterCoast Career Institute-Salem,29,,,,3,25,,,www.intercoast.edu/
476470,American National University-Canton,35,11550,11550,,3,73,,,https://www.an.edu/locations/stark-county-oh/
476489,Vatterott College-Fairview Heights,13,,,,3,497,,,www.vatterott.edu
476498,Ross Medical Education Center-Dayton,35,,,,3,89,,,www.rosseducation.edu
476504,Ross Medical Education Center-Ontario,35,,,,3,133,,,www.rosseducation.edu
476513,Ross Medical Education Center-Bowling Green,17,,,,3,168,,,www.rosseducation.edu
476522,Florida Institute of Technology-Online,9,,,,2,2063,,,www.fit.edu
476531,Rasmussen College-Kansas,16,10764,10764,,3,190,,,rasmussen.edu
476540,Columbia Institute,20,,,,3,63,,,ccdc.edu
476559,School of Missionary Aviation Technology,22,,,,2,34,,,www.smat.edu
476568,Ace Cosmetology and Barber Training Center,7,,,,3,14,,,acecosmetologybarbertraining.com
476577,Manthano Christian College,22,5900,5900,,2,32,,,www.manthanochristian.org
476586,California Miramar University,5,8050,8050,,3,245,,,www.calmu.edu
476595,Rocky Vista University,6,,,,3,,,,www.rockyvistauniversity.edu
476601,Virginia College-Greensboro,33,13932,13932,,3,513,,,www.vc.edu/campus/greensboro-north-carolina-college.cfm
476610,The College of Health Care Professions-Dallas,43,,,,3,152,,,www.chcp.edu/
476629,The College of Health Care Professions-Fort Worth,43,,,,3,310,,,www.chcp.edu
476638,Shear Finesse Hairstyling Academy,9,,,,3,17,,,www.shearfinessehairacademy.com
476674,Academy of Salon Professionals,25,,,,3,25,,,academyofsalonprofessionals.com/Home_Page.html
476683,CyberTex Institute of Technology,43,,,,3,97,,,cybertex.edu
476692,UEI College-Santa Cruz,5,,,,3,67,,,www.uei.edu
476708,New England Tractor Trailer Training School of CT-Bridgeport,7,,,,3,193,,,www.nettts.com
476717,Gemini School of Visual Arts & Communication,43,,,0.6364,3,14,,,Geminischool.com
476726,Designer Barber & Stylist School,4,,,,3,50,,,designercollege.net
476735,Paul Mitchell the School-Woodbridge,46,,,,3,118,,,woodbridge.paulmitchell.edu/
476744,College of the Muscogee Nation,36,6501,6501,,1,179,,,mvsktc.org
476753,The Salon Professional Academy-Huntsville,1,,,,3,51,,,www.huntsvilletspa.com
476762,Midwives College of Utah,44,4555,4555,0.6364,2,207,,,www.midwifery.edu/
476771,Aspen Beauty Academy of Laurel,20,,,,3,75,,,www.aspenlaurel.com
476780,M T Training Center,43,,,,3,110,,,mttrainingcenter.org
476799,Berks Career & Technology Center,38,,,,1,52,,,www.berkscareer.com
476805,Future Generations Graduate School,48,,,,2,,,,www.future.edu
476814,Carthage R9 School District-Carthage Technical Center,25,,,1,1,11,,,www.carthage.k12.mo.us/tc/
476823,Grace Mission University,5,2690,2690,,2,73,,,www.gm.edu
476832,PCCTI IT and Healthcare,13,,,,3,236,,,WWW.PCCTI.COM
476841,Sotheby's Institute of Art-NY,32,,,,3,,,,www.sothebysinstitute.com/Programmes/PNewyork.aspx
476850,Top Nails & Hair Beauty School,44,,,,3,40,,,www.topbeautyschoolutah.com
476869,Radians College,51,,,,3,215,,,www.radianscollege.edu
476878,Santa Ana Beauty College,5,,,,3,420,,,www.savcusa.com
476887,Shepherds College,49,,,0.8788,2,53,,,www.shepherdscollege.edu
476896,Woodruff Medical Training and Testing,10,,,,3,127,,,www.woodruffmedical.edu
476902,Helms College,10,15064,15064,,2,116,,,www.helms.edu
476911,American Academy of Personal Training,32,,,,3,187,,,www.aapt.edu
476939,Ukiah Adult School,5,,,0.6102,1,39,,,ukiahadultschool.net
476948,Riverside County Office of Education,5,,,,1,310,,,www.riversidesce.org
476957,Institute of Health Sciences,20,13200,13200,,3,66,,,www.IOHS.org
476966,Mid-South Christian College,42,4186,4186,,2,21,,,www.midsouthcc.org
476975,Advanced Computing Institute,5,,,,3,354,,,www.advancedcomputinginstitute.edu
476984,New York Institute of Beauty,32,,,,3,112,,,www.nyib.edu
476993,Ultrasound Medical Institute,9,,,,3,11,,,www.sonogramcenter.com
477002,Beautiful You School of Nail Technology,44,,,,3,14,,,www.beautifulyouschoolofnailtechnology.com
477039,Harmon's Beauty School,20,,,,3,7,,,www.harmonsbeautyschool.com
477950,Xavier College School of Nursing,5,,,,3,58,,,www.xavier-college.com
477996,Lawrence & Company College of Cosmetology,5,,,,3,62,,,www.lawrenceandco.net
478005,Cactus Academy,32,,,,3,123,,,www.cactusacademy.com
478014,Kaizen Beauty Academy,9,,,,3,52,,,www.kba.edu
478582,Southern Texas Careers Academy,43,,,,3,37,,,thespaprofessionalsacademy.com
478591,Sharp Edgez Barber Institute,32,,,,3,61,,,www.sharpedgez.com
478616,The Salon Professional Academy-Nashville,42,,,,3,49,,,www.NashvilleBeautySchool.com
478634,Cosmotech School of Cosmetology,19,,,,3,41,,,www.cosmotechschool.com
478643,Prestige Health & Beauty Sciences Academy,9,,,,3,33,,,phabsa.com
478661,Grace College of Barbering,33,,,,2,25,,,www.gcb.edu
478917,California Career Institute,5,,,,3,73,,,www.calinstitute.edu/
478953,Cosmo Factory Cosmetology Academy,5,,,,3,19,,,www.thecosmofactory.com
479053,Grace School of Theology,43,4754,4754,,2,41,,,www.gsot.edu
479062,Yeshiva Gedolah Kesser Torah,32,10200,10200,1,2,67,,,
479123,Universal Training Institute,30,,,,3,164,,,www.universaluti.com
479248,Yeshiva Yesodei Hatorah,30,11000,11000,1,2,69,,,
479424,Rizzieri Institute,30,,,,3,61,,,www.rizzierischoolofmassage.com
479549,Bonnie Joseph Academy of Cosmetology and Barbering,44,,,,3,31,,,bonniejosephacademy.com
479558,W Academy of Salon and Spa,5,,,,3,40,,,wacademyofsalonandspa.com/
479567,Boca Beauty Academy,9,,,,3,208,,,www.bocabeautyacademy.edu
479585,United Medical and Business Institute,10,,,,3,36,,,umbi.edu
479594,Paul Mitchell the School-Jersey Shore,30,,,,3,176,,,jersey-shore.paulmitchell.edu
479600,City Pointe Beauty Academy,25,,,,3,63,,,www.citypointebeauty.com
479619,The Chrysm Insitute of Esthetics,46,,,,3,114,,,www.chrysm.org
479628,National Personal Training Institute of Columbus,35,,,,3,79,,,www.nptiohio.edu
479637,Bly's School of Cosmetology,9,,,,3,77,,,www.blyscosmetology.com
479646,Toni & Guy Hairdressing Academy-Manteca,5,,,,3,72,,,toniguy.com
479655,Belle Academy of Cosmetology,7,,,,3,14,,,www.belleacademy.com
479664,Dorsey Business Schools-Lansing,22,18096,18096,,3,142,,,www.dorsey.edu
479956,ITT Technical Institute-Pensacola,9,18048,18048,0.9613,3,229,,,www.itt-tech.edu/
479965,ITT Technical Institute-San Antonio East,43,18048,18048,0.9565,3,228,,,www.itt-tech.edu
479974,MedTech Institute-Orlando Campus,9,,,,3,411,,,www.medtech.edu/schools/orlando-florida
479983,Empire Beauty School-Augusta,10,,,,3,78,,,www.empire.edu
479992,South University-High Point,33,16360,16360,,3,296,,,www.southuniversity.edu/high-point.aspx
480000,Empire Beauty School-Vernon Hills,13,,,,3,60,,,www.empire.edu
480019,Empire Beauty School-Stone Park,13,,,,3,178,,,www.empire.edu
480028,Court Reporting Institute of St Louis,25,10375,10375,,3,247,,,www.cri.edu
480037,Ohio Business College-Dayton,35,,,,3,92,,,www.ohiobusinesscollege.edu
480064,Empire Beauty School-Rochester,32,,,,3,127,,,www.empire.edu
480073,American Career College-Long Beach,5,,,,3,516,,,americancareercollege.edu/
480082,Ross Medical Education Center-Kokomo,14,,,,3,148,,,www.rosseducation.edu
480091,Ross Medical Education Center-Erlanger,17,,,,3,54,,,www.rosseducation.edu
480107,Ross Medical Education Center-Charleston,48,,,,3,103,,,www.rosseducation.edu
480125,L'Ecole Culinaire-Kansas City,25,14950,14950,,3,193,,,www.lecole.edu
480134,Utah College of Massage Therapy-Houston,43,,,,3,350,,,www.texasmassagetherapy.com
480143,InterCoast Colleges-Fairfield,5,,,,3,224,,,www.intercoast.edu/
480161,Vatterott College-ex'treme Institute by Nelly-St Louis,25,12850,12850,,3,444,,,www.eibynelly.com
480170,College of Business and Technology-Miami Gardens,9,17870,17870,,3,89,,,www.cbt.edu
480189,Milan Institute of Cosmetology-Nampa,12,,,,3,127,,,www.milaninstitute.edu
480198,Milan Institute-Merced,5,,,,3,336,,,www.milaninstitute.edu
480204,Augusta University,10,7326,21130,0.7654,1,5030,22,1030,www.augusta.edu
480301,Middle Georgia State University,10,3474,9919,0.6038,1,7487,,,www.mga.edu/
480310,Trenz Beauty Academy,13,,,,3,54,,,www.trenzbeautyacademy.com
480329,Paul Mitchell the School-Denver,6,,,,3,171,,,denver.paulmitchell.edu/
480338,Academy of Interactive Entertainment,47,16500,16500,0.7551,2,77,,,www.theaie.us
480347,Arrojo Cosmetology School,32,,,,3,29,,,www.arrojocosmetology.com
480356,Cosmetology Academy of Texarkana,43,,,,3,89,,,cosmetologyacademyoftexarkana.com
480480,Virginia Baptist College,46,5200,5200,,2,69,,,www.vbc.edu
480514,Lynnes Welding Training,34,,,,3,25,,,learntoweld.com
480523,Aviation Institute of Maintenance-Las Vegas,28,17897,17897,,3,116,,,www.aviationmaintenance.edu
480532,Tulsa Technology Center-Owasso Campus,36,,,,1,377,,,tulsatech.edu/Pages/Default.aspx
480550,Tulsa Technology Center-Sand Springs Campus,36,,,,1,203,,,tulsatech.edu/Pages/Default.aspx
480569,National American University-Austin South,43,13503,13503,,3,121,,,www.national.edu/locations/south-austin
480657,National American University-Lewisville,43,13503,13503,,3,213,,,www.national.edu/locations/lewisville
480693,National American University-Georgetown,43,13503,13503,,3,212,,,www.national.edu/locations/georgetown-online
480727,National American University-Richardson,43,13503,13503,,3,242,,,www.national.edu/locations/richardson
480736,National American University-Rochester,23,13503,13503,,3,155,,,www.national.edu/locations/rochester
480754,National American University-Weldon Spring,25,13071,13071,,3,75,,,www.national.edu/locations/weldon-spring-0
480781,National American University-Wichita West,16,13071,13071,,3,296,,,www.national.edu/locations/kansas/wichita-west
480790,National American University-Indianapolis,14,13503,13503,,3,199,,,www.national.edu/locations/indianapolis
480815,National American University-Tigard,37,13503,13503,,3,64,,,www.national.edu/tigard
480824,The Art Institute of St Louis,25,13780,13780,,3,455,,,artinstitutes.edu/st-louis/
480833,DeVry College of New York,32,16888,16888,0.7438,3,1301,,,www.devry.edu
480842,DeVry University-Arizona,3,16888,16888,0.8658,3,991,,,www.devry.edu
480879,DeVry University-California,5,16888,16888,0.8204,3,6435,,,www.devry.edu
480888,DeVry University-Colorado,6,16888,16888,0.6909,3,747,,,www.devry.edu
480897,DeVry University-Florida,9,16888,16888,0.7541,3,1962,,,www.devry.edu
480903,DeVry University-Georgia,10,16888,16888,0.754,3,2265,,,www.devry.edu
480912,DeVry University-Illinois,13,16888,16888,0.7225,3,18055,,,www.devry.edu
480921,DeVry University-Indiana,14,16888,16888,0.9355,3,249,,,www.devry.edu
480930,DeVry University-Maryland,20,16888,16888,1,3,17,,,www.devry.edu
480967,DeVry University-Michigan,22,16888,16888,0.7,3,185,,,www.devry.edu
480976,DeVry University-Minnesota,23,16888,16888,0.7778,3,231,,,www.devry.edu
480985,DeVry University-Missouri,25,16888,16888,0.76,3,613,,,www.devry.edu
480994,DeVry University-Nevada,28,16888,16888,0.7143,3,291,,,www.devry.edu
481003,DeVry University-New Jersey,30,16888,16888,0.8856,3,1314,,,www.devry.edu
481021,DeVry University-North Carolina,33,16888,16888,0.7059,3,414,,,www.devry.edu
481030,DeVry University-Ohio,35,16888,16888,0.854,3,2314,,,www.devry.edu
481049,DeVry University-Oklahoma,36,16888,16888,0.7,3,141,,,www.devry.edu
481058,DeVry University-Oregon,37,16888,16888,1,3,60,,,www.devry.edu
481085,DeVry University-Pennsylvania,38,16888,16888,0.8639,3,904,,,www.devry.edu
481094,DeVry University-Tennessee,42,16888,16888,0.6897,3,272,,,www.devry.edu
481100,DeVry University-Texas,43,16888,16888,0.8188,3,1982,,,www.devry.edu
481119,DeVry University-Utah,44,16888,16888,1,3,26,,,www.devry.edu
481128,DeVry University-Virginia,46,16888,16888,0.8485,3,695,,,www.devry.edu
481137,DeVry University-Washington,47,16888,16888,0.8621,3,372,,,www.devry.edu
481146,DeVry University-Wisconsin,49,16888,16888,0.6667,3,136,,,www.devry.edu
481155,University of North Georgia,10,4551,13228,0.6948,1,14976,22,1016,www.ung.edu
481164,South Georgia State College,10,3690,11098,,1,2371,,,www.sgsc.edu
481182,Northeastern University Global Network,21,,,,2,1976,,,www.northeastern.edu/globalnetwork
481191,Brown Mackie College-Dallas,43,12483,12483,,3,432,,,www.brownmackie.edu
481207,American Institute-Toms River,30,,,,3,323,,,www.americaninstitute.edu/
481225,Alamo City Barber College,43,,,,3,113,,,www.alamocitybarbercollege.com
481234,Arizona College-Mesa,3,15223,15223,,3,336,,,www.arizonacollege.edu
481243,Central Georgia Technical College,10,2568,4608,,1,6839,,,www.centralgatech.edu
481252,Barber School of Pittsburgh,38,,,,3,38,,,bsp.edu
481261,The Salon Professional Academy-South Plainfield,30,,,,3,118,,,www.thesalonprofessionalacademynewjersey.com/
481270,Arizona State University-Skysong,3,8503,15137,0.6091,1,11340,,,www.asu.edu/
481289,Louisiana Delta Community College,18,3635,6701,,1,3004,,,www.ladelta.edu
481298,Fab School,5,,,,3,107,,,thefabschool.com/
481304,Networks Barber College,13,,,,3,21,,,www.networksbarbercollege.com
481313,JB's Hair Design and Barber College,36,,,,3,41,,,www.jbsbarbercollege.org
481322,Graduate School USA,51,6550,6550,,2,22,,,www.graduateschool.edu
481331,Virginia College-Lubbock,43,13932,13932,,3,167,,,www.vc.edu/campus/lubbock-texas-college.cfm
481340,Paul Mitchell the School-Lombard,13,,,,3,114,,,lombard.paulmitchell.edu/
481359,Paul Mitchell the School-Greenville,40,,,,3,100,,,greenville.paulmitchell.edu/
481368,Divine Crown Academy of Cosmetology,38,,,,3,29,,,www.divinecrown.com
481377,Delta College of Arts & Technology-Lafayette Campus,18,,,,3,245,,,www.deltacollege.com
481386,Delta College-Slidell Campus,18,,,,3,187,,,deltacollege.com
